GeoID,GO,Ave Eelgrass ,Ave Bare,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141297_c0_seq2,,0.05046,0.043819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141312_c0_seq1,aspartyl-tRNA aminoacylation [GO:0006422],0.07864,0.072893,GO:0006422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141318_c0_seq1,,0.03247,0.036953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141318_c0_seq3,,0.506772,0.471322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141319_c0_seq1,protein targeting to mitochondrion [GO:0006626],0.001814,0.00072,GO:0006626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141319_c0_seq2,protein targeting to mitochondrion [GO:0006626],0.001814,0.00072,GO:0006626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141322_c0_seq1,cardiac muscle contraction [GO:0060048]; cardiac muscle fiber development [GO:0048739]; cardiac muscle hypertrophy [GO:0003300]; cardiac muscle tissue morphogenesis [GO:0055008]; cardiac myofibril assembly [GO:0055003]; detection of muscle stretch [GO:0035995]; mitotic chromosome condensation [GO:0007076]; muscle contraction [GO:0006936]; muscle filament sliding [GO:0030049]; platelet degranulation [GO:0002576]; regulation of catalytic activity [GO:0050790]; regulation of protein kinase activity [GO:0045859]; response to calcium ion [GO:0051592]; sarcomere organization [GO:0045214]; sarcomerogenesis [GO:0048769]; skeletal muscle myosin thick filament assembly [GO:0030241]; skeletal muscle thin filament assembly [GO:0030240]; striated muscle contraction [GO:0006941],0.059011,0.076062,GO:0060048,GO:0048739,GO:0003300,GO:0055008,GO:0055003,GO:0035995,GO:0007076,GO:0006936,GO:0030049,GO:0002576,GO:0050790,GO:0045859,GO:0051592,GO:0045214,GO:0048769,GO:0030241,GO:0030240,GO:0006941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141322_c0_seq2,cell adhesion [GO:0007155]; sensory perception of sound [GO:0007605],0.031261,0.043122,GO:0007155,GO:0007605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141327_c0_seq1,early endosome to late endosome transport [GO:0045022]; endosome to lysosome transport [GO:0008333]; lipophagy [GO:0061724]; phagosome acidification [GO:0090383]; phagosome-lysosome fusion [GO:0090385]; protein transport [GO:0015031]; small GTPase mediated signal transduction [GO:0007264],0.295692,0.333437,GO:0045022,GO:0008333,GO:0061724,GO:0090383,GO:0090385,GO:0015031,GO:0007264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141333_c0_seq5,"cell cycle arrest [GO:0007050]; cellular response to DNA damage stimulus [GO:0006974]; DNA damage response, detection of DNA damage [GO:0042769]; G1/S transition of mitotic cell cycle [GO:0000082]; global genome nucleotide-excision repair [GO:0070911]; hemopoiesis [GO:0030097]; intrinsic apoptotic signaling pathway [GO:0097193]; in utero embryonic development [GO:0001701]; negative regulation of cell proliferation [GO:0008285]; negative regulation of granulocyte differentiation [GO:0030853]; nucleotide-excision repair, DNA damage recognition [GO:0000715]; nucleotide-excision repair, DNA duplex unwinding [GO:0000717]; nucleotide-excision repair, DNA incision [GO:0033683]; nucleotide-excision repair, DNA incision, 3'-to lesion [GO:0006295]; nucleotide-excision repair, DNA incision, 5'-to lesion [GO:0006296]; nucleotide-excision repair, preincision complex assembly [GO:0006294]; nucleotide-excision repair, preincision complex stabilization [GO:0006293]; positive regulation of cell proliferation [GO:0008284]; positive regulation of G1/S transition of mitotic cell cycle [GO:1900087]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein ubiquitination involved in ubiquitin-dependent protein catabolic process [GO:0042787]; regulation of DNA damage checkpoint [GO:2000001]; regulation of nucleotide-excision repair [GO:2000819]; regulation of protein metabolic process [GO:0051246]; somatic stem cell population maintenance [GO:0035019]; transcription-coupled nucleotide-excision repair [GO:0006283]; viral process [GO:0016032]",0.000706,0.00047,GO:0007050,GO:0006974,GO:0042769,GO:0000082,GO:0070911,GO:0030097,GO:0097193,GO:0001701,GO:0008285,GO:0030853,GO:0000715,GO:0000717,GO:0033683,GO:0006295,GO:0006296,GO:0006294,GO:0006293,GO:0008284,GO:1900087,GO:0043161,GO:0042787,GO:2000001,GO:2000819,GO:0051246,GO:0035019,GO:0006283,GO:0016032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141333_c0_seq6,"cell cycle arrest [GO:0007050]; cellular response to DNA damage stimulus [GO:0006974]; DNA damage response, detection of DNA damage [GO:0042769]; G1/S transition of mitotic cell cycle [GO:0000082]; global genome nucleotide-excision repair [GO:0070911]; hemopoiesis [GO:0030097]; intrinsic apoptotic signaling pathway [GO:0097193]; in utero embryonic development [GO:0001701]; negative regulation of cell proliferation [GO:0008285]; negative regulation of granulocyte differentiation [GO:0030853]; nucleotide-excision repair, DNA damage recognition [GO:0000715]; nucleotide-excision repair, DNA duplex unwinding [GO:0000717]; nucleotide-excision repair, DNA incision [GO:0033683]; nucleotide-excision repair, DNA incision, 3'-to lesion [GO:0006295]; nucleotide-excision repair, DNA incision, 5'-to lesion [GO:0006296]; nucleotide-excision repair, preincision complex assembly [GO:0006294]; nucleotide-excision repair, preincision complex stabilization [GO:0006293]; positive regulation of cell proliferation [GO:0008284]; positive regulation of G1/S transition of mitotic cell cycle [GO:1900087]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein ubiquitination involved in ubiquitin-dependent protein catabolic process [GO:0042787]; regulation of DNA damage checkpoint [GO:2000001]; regulation of nucleotide-excision repair [GO:2000819]; regulation of protein metabolic process [GO:0051246]; somatic stem cell population maintenance [GO:0035019]; transcription-coupled nucleotide-excision repair [GO:0006283]; viral process [GO:0016032]",0.000706,0.00047,GO:0007050,GO:0006974,GO:0042769,GO:0000082,GO:0070911,GO:0030097,GO:0097193,GO:0001701,GO:0008285,GO:0030853,GO:0000715,GO:0000717,GO:0033683,GO:0006295,GO:0006296,GO:0006294,GO:0006293,GO:0008284,GO:1900087,GO:0043161,GO:0042787,GO:2000001,GO:2000819,GO:0051246,GO:0035019,GO:0006283,GO:0016032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141340_c0_seq4,adenosine to inosine editing [GO:0006382]; base conversion or substitution editing [GO:0016553]; brain development [GO:0007420]; mRNA modification [GO:0016556]; mRNA processing [GO:0006397]; negative regulation of cell migration [GO:0030336]; negative regulation of cell proliferation [GO:0008285]; negative regulation of protein kinase activity by regulation of protein phosphorylation [GO:0044387]; positive regulation of mRNA processing [GO:0050685]; positive regulation of viral genome replication [GO:0045070]; regulation of cell cycle [GO:0051726]; RNA processing [GO:0006396],0.022324,0.023086,GO:0006382,GO:0016553,GO:0007420,GO:0016556,GO:0006397,GO:0030336,GO:0008285,GO:0044387,GO:0050685,GO:0045070,GO:0051726,GO:0006396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141340_c0_seq6,mechanosensory behavior [GO:0007638]; multicellular organism development [GO:0007275]; spermatid development [GO:0007286],0.009383,0.00903,GO:0007638,GO:0007275,GO:0007286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141353_c0_seq1,"chromatin remodeling [GO:0006338]; histone H3 acetylation [GO:0043966]; negative regulation of leucine import [GO:0060358]; negative regulation of transcription from RNA polymerase II promoter [GO:0000122]; reciprocal meiotic recombination [GO:0007131]; regulation of transcription from RNA polymerase II promoter [GO:0006357]; transcription, DNA-templated [GO:0006351]",0.002886,0.001447,GO:0006338,GO:0043966,GO:0060358,GO:0000122,GO:0007131,GO:0006357,GO:0006351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141353_c0_seq2,"chromatin remodeling [GO:0006338]; DNA-dependent DNA replication [GO:0006261]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]",0.002886,0.001447,GO:0006338,GO:0006261,GO:0006355,GO:0006351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141357_c0_seq2,protein sumoylation [GO:0016925],0.012812,0.012368,GO:0016925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141359_c0_seq1,'de novo' IMP biosynthetic process [GO:0006189],0.142428,0.085642,GO:0006189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141361_c1_seq1,,0.022583,0.015632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141361_c5_seq1,,0.007021,0.00593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141375_c0_seq1,chordate embryonic development [GO:0043009]; negative regulation of apoptotic process [GO:0043066],0.003635,0.001885,GO:0043009,GO:0043066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141378_c1_seq6,cilium assembly [GO:0042384]; intraciliary transport [GO:0042073]; pronephros development [GO:0048793]; regulation of microtubule cytoskeleton organization [GO:0070507],0.008731,0.009442,GO:0042384,GO:0042073,GO:0048793,GO:0070507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141378_c1_seq8,cilium assembly [GO:0042384]; intraciliary transport [GO:0042073]; pronephros development [GO:0048793]; regulation of microtubule cytoskeleton organization [GO:0070507],0.000788,0.001625,GO:0042384,GO:0042073,GO:0048793,GO:0070507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141379_c0_seq4,beta-alanine biosynthetic process [GO:0019483]; pyrimidine nucleoside catabolic process [GO:0046135],0.021353,0.013703,GO:0019483,GO:0046135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141385_c0_seq1,hormone metabolic process [GO:0042445]; organic hydroxy compound metabolic process [GO:1901615]; progesterone metabolic process [GO:0042448]; steroid metabolic process [GO:0008202],0.061797,0.035501,GO:0042445,GO:1901615,GO:0042448,GO:0008202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141385_c0_seq2,,0.061797,0.035501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141385_c0_seq3,,0.061797,0.035501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141385_c0_seq4,,0.072495,0.041394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141385_c0_seq7,,0.038468,0.020967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141391_c0_seq2,defense response to virus [GO:0051607],0.122857,0.100458,GO:0051607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141410_c0_seq1,amino acid transport [GO:0006865]; carbohydrate metabolic process [GO:0005975],0.071507,0.077016,GO:0006865,GO:0005975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141415_c0_seq1,cell differentiation [GO:0030154]; cell redox homeostasis [GO:0045454]; CTP biosynthetic process [GO:0006241]; GTP biosynthetic process [GO:0006183]; multicellular organism development [GO:0007275]; negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway [GO:1902176]; spermatogenesis [GO:0007283]; UTP biosynthetic process [GO:0006228],0.516047,0.515277,GO:0030154,GO:0045454,GO:0006241,GO:0006183,GO:0007275,GO:1902176,GO:0007283,GO:0006228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141415_c0_seq2,cell redox homeostasis [GO:0045454]; CTP biosynthetic process [GO:0006241]; GTP biosynthetic process [GO:0006183]; UTP biosynthetic process [GO:0006228],0.494015,0.493251,GO:0045454,GO:0006241,GO:0006183,GO:0006228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141415_c0_seq3,cell differentiation [GO:0030154]; cell redox homeostasis [GO:0045454]; CTP biosynthetic process [GO:0006241]; GTP biosynthetic process [GO:0006183]; multicellular organism development [GO:0007275]; negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway [GO:1902176]; spermatogenesis [GO:0007283]; UTP biosynthetic process [GO:0006228],0.516047,0.515277,GO:0030154,GO:0045454,GO:0006241,GO:0006183,GO:0007275,GO:1902176,GO:0007283,GO:0006228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141415_c0_seq4,cell differentiation [GO:0030154]; cell redox homeostasis [GO:0045454]; CTP biosynthetic process [GO:0006241]; GTP biosynthetic process [GO:0006183]; multicellular organism development [GO:0007275]; spermatogenesis [GO:0007283]; UTP biosynthetic process [GO:0006228],0.516047,0.515277,GO:0030154,GO:0045454,GO:0006241,GO:0006183,GO:0007275,GO:0007283,GO:0006228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141415_c0_seq5,CTP biosynthetic process [GO:0006241]; GTP biosynthetic process [GO:0006183]; UTP biosynthetic process [GO:0006228],0.494015,0.493251,GO:0006241,GO:0006183,GO:0006228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141426_c0_seq1,protein glycosylation [GO:0006486],1.085931,1.052948,GO:0006486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141432_c0_seq1,anterograde axonal transport [GO:0008089]; anterograde synaptic vesicle transport [GO:0048490]; intracellular protein transport [GO:0006886]; post-Golgi vesicle-mediated transport [GO:0006892],0.007166,0.007121,GO:0008089,GO:0048490,GO:0006886,GO:0006892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141435_c0_seq1,cell redox homeostasis [GO:0045454],0.184466,0.154783,GO:0045454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141437_c1_seq2,intracellular protein transport [GO:0006886]; vesicle-mediated transport [GO:0016192],0.024044,0.02345,GO:0006886,GO:0016192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141437_c1_seq3,"anterograde axonal transport [GO:0008089]; anterograde synaptic vesicle transport [GO:0048490]; antigen processing and presentation [GO:0019882]; antigen processing and presentation, exogenous lipid antigen via MHC class Ib [GO:0048007]; endosome to melanosome transport [GO:0035646]; intracellular protein transport [GO:0006886]; positive regulation of NK T cell differentiation [GO:0051138]; protein localization to membrane [GO:0072657]; protein localization to organelle [GO:0033365]; regulation of sequestering of zinc ion [GO:0061088]; synaptic vesicle membrane organization [GO:0048499]; vesicle-mediated transport [GO:0016192]; zinc II ion transport [GO:0006829]",0.024044,0.02345,GO:0008089,GO:0048490,GO:0019882,GO:0048007,GO:0035646,GO:0006886,GO:0051138,GO:0072657,GO:0033365,GO:0061088,GO:0048499,GO:0016192,GO:0006829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141440_c1_seq2,exocytosis [GO:0006887],0.002612,0.002486,GO:0006887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141444_c0_seq1,"adult locomotory behavior [GO:0008344]; cell aging [GO:0007569]; central nervous system development [GO:0007417]; centrosome organization [GO:0051297]; chitin-based cuticle development [GO:0040003]; chromatin silencing [GO:0006342]; compound eye morphogenesis [GO:0001745]; digestive tract morphogenesis [GO:0048546]; gonad morphogenesis [GO:0035262]; heterochromatin maintenance involved in chromatin silencing [GO:0070870]; lateral inhibition [GO:0046331]; mitotic nuclear envelope reassembly [GO:0007084]; negative regulation of cell proliferation [GO:0008285]; negative regulation of immune response [GO:0050777]; nuclear envelope organization [GO:0006998]; nuclear membrane organization [GO:0071763]; nuclear migration [GO:0007097]; nuclear pore distribution [GO:0031081]; nucleus organization [GO:0006997]; protein localization to nuclear envelope [GO:0090435]; spermatogenesis [GO:0007283]; terminal branching, open tracheal system [GO:0007430]",0.890738,0.919175,GO:0008344,GO:0007569,GO:0007417,GO:0051297,GO:0040003,GO:0006342,GO:0001745,GO:0048546,GO:0035262,GO:0070870,GO:0046331,GO:0007084,GO:0008285,GO:0050777,GO:0006998,GO:0071763,GO:0007097,GO:0031081,GO:0006997,GO:0090435,GO:0007283,GO:0007430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141449_c2_seq1,,0.002716,0.00241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141450_c1_seq1,one-carbon metabolic process [GO:0006730],0.196079,0.140193,GO:0006730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141450_c1_seq2,one-carbon metabolic process [GO:0006730],0.196079,0.140193,GO:0006730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141452_c0_seq2,actin filament-based movement [GO:0030048]; actin filament polymerization [GO:0030041]; actin polymerization or depolymerization [GO:0008154]; blood coagulation [GO:0007596]; defense response [GO:0006952]; endosomal transport [GO:0016197]; epidermis development [GO:0008544]; Fc-gamma receptor signaling pathway involved in phagocytosis [GO:0038096]; immune response [GO:0006955]; negative regulation of cell motility [GO:2000146]; positive regulation of Arp2/3 complex-mediated actin nucleation [GO:2000601]; protein complex assembly [GO:0006461]; regulation of T cell antigen processing and presentation [GO:0002625]; T cell activation [GO:0042110]; T cell receptor signaling pathway [GO:0050852],0.005719,0.004862,GO:0030048,GO:0030041,GO:0008154,GO:0007596,GO:0006952,GO:0016197,GO:0008544,GO:0038096,GO:0006955,GO:2000146,GO:2000601,GO:0006461,GO:0002625,GO:0042110,GO:0050852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141458_c1_seq1,cullin deneddylation [GO:0010388],0.063905,0.075491,GO:0010388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141462_c0_seq2,,0.009678,0.010756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141462_c0_seq2,,0.001942,0.00211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141462_c0_seq4,cell division [GO:0051301]; cellular response to DNA damage stimulus [GO:0006974]; cilium assembly [GO:0042384]; kidney development [GO:0001822]; mitotic nuclear division [GO:0007067]; multicellular organism growth [GO:0035264]; protein phosphorylation [GO:0006468]; regulation of DNA damage checkpoint [GO:2000001]; response to ionizing radiation [GO:0010212]; spermatogenesis [GO:0007283],0.009678,0.010756,GO:0051301,GO:0006974,GO:0042384,GO:0001822,GO:0007067,GO:0035264,GO:0006468,GO:2000001,GO:0010212,GO:0007283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141462_c0_seq4,cell division [GO:0051301]; cellular response to DNA damage stimulus [GO:0006974]; cilium assembly [GO:0042384]; kidney development [GO:0001822]; mitotic nuclear division [GO:0007067]; multicellular organism growth [GO:0035264]; protein phosphorylation [GO:0006468]; regulation of DNA damage checkpoint [GO:2000001]; response to ionizing radiation [GO:0010212]; spermatogenesis [GO:0007283],0.001942,0.00211,GO:0051301,GO:0006974,GO:0042384,GO:0001822,GO:0007067,GO:0035264,GO:0006468,GO:2000001,GO:0010212,GO:0007283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141465_c1_seq1,,1.753411,1.686138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comp141469_c0_seq1,organic phosphonate catabolic process [GO:0019700],0.032284,0.024279,GO:0019700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
